"ice.year","date","month","week","jday","mean.ice.conc","n"
2013,"2013-03-13",3,11,72,10.8319221411192,82200
2013,"2013-03-14",3,11,73,9.53144845373367,82198
2013,"2013-03-15",3,11,74,12.6877128953771,82200
2013,"2013-03-16",3,11,75,11.5802523206443,82197
2013,"2013-03-17",3,11,76,15.8161887265339,82193
2013,"2013-03-18",3,11,77,22.5724470181756,82198
2013,"2013-03-19",3,12,78,14.8703586549224,82196
2013,"2013-03-20",3,12,79,10.226715820467,82191
2013,"2013-03-21",3,12,80,11.8399698285826,82197
2013,"2013-03-22",3,12,81,16.854643665296,82198
2013,"2013-03-23",3,12,82,15.4869580028225,82196
2013,"2013-03-24",3,12,83,12.3482037494373,82199
2013,"2013-03-25",3,12,84,7.60868665977249,82195
2013,"2013-03-26",3,13,85,6.73954670981399,82199
2013,"2013-03-27",3,13,86,6.261800486618,82200
2013,"2013-03-28",3,13,87,7.05668159034503,82196
2013,"2013-03-29",3,13,88,12.6458057059432,82195
2013,"2013-03-30",3,13,89,11.7921964157532,82193
2013,"2013-03-31",3,13,90,9.68574348492591,82194
2013,"2013-04-01",4,13,91,7.36475998150897,82202
2013,"2013-04-02",4,14,92,4.56807923008602,82191
2013,"2013-04-03",4,14,93,4.69084029830772,82197
2013,"2013-04-04",4,14,94,4.89947443976739,82198
2013,"2013-04-05",4,14,95,4.91388875371064,82196
2013,"2013-04-06",4,14,96,5.66961906731717,82193
2013,"2013-04-07",4,14,97,5.33399834557929,82204
2013,"2013-04-08",4,14,98,5.88573931239203,82198
2013,"2013-04-09",4,15,99,5.41198798038906,82199
2013,"2013-04-10",4,15,100,4.60967212117525,82195
2013,"2013-04-11",4,15,101,3.91484883508729,82195
2013,"2013-04-12",4,15,102,3.51456830375065,82199
2013,"2013-04-13",4,15,103,3.5433388888213,82201
2013,"2013-04-14",4,15,104,3.68461519745006,82198
2013,"2013-04-15",4,15,105,3.20308527075197,82197
2013,"2013-04-16",4,16,106,3.25974499975668,82196
2013,"2013-04-17",4,16,107,3.53031630170316,82200
2013,"2013-04-18",4,16,108,3.16672952225696,82199
2013,"2013-04-19",4,16,109,3.25891140903672,82198
2013,"2013-04-20",4,16,110,3.5957032675604,82202
2013,"2013-04-21",4,16,111,3.22826695214228,82202
2013,"2013-04-22",4,16,112,2.75515219348403,82198
2013,"2013-04-23",4,17,113,2.90824817518248,82200
2013,"2013-04-24",4,17,114,2.48818763533734,82202
2013,"2013-04-25",4,17,115,2.20786851741463,82201
2013,"2013-04-26",4,17,116,1.99413611036765,82198
2013,"2013-04-27",4,17,117,2.00347931873479,82200
2013,"2013-04-28",4,17,118,1.8101703163017,82200
2013,"2013-04-29",4,17,119,1.78635296407586,82201
2013,"2013-04-30",4,18,120,1.81839416058394,82200
2013,"2013-05-01",5,18,121,1.66715328467153,82200
2013,"2013-05-02",5,18,122,1.46972664566125,82201
2013,"2013-05-03",5,18,123,1.45004197131352,82199
2013,"2013-05-04",5,18,124,1.53679959125082,82202
2013,"2013-05-05",5,18,125,1.32982981156405,82203
2013,"2013-05-06",5,18,126,1.22361442265583,82204
2013,"2013-05-07",5,19,127,1.28782920746913,82205
2013,"2013-05-08",5,19,128,1.2452040630132,82205
2013,"2013-05-09",5,19,129,1.24000340620172,82203
2013,"2013-05-10",5,19,130,1.17616145396153,82203
2013,"2013-05-11",5,19,131,1.15917910538545,82203
2013,"2013-05-12",5,19,132,1.16028417108657,82204
2013,"2013-05-13",5,19,133,0.976290979867405,82205
2013,"2013-05-14",5,20,134,0.970719542606897,82205
2013,"2013-05-15",5,20,135,0.845812298521988,82205
2013,"2013-05-16",5,20,136,0.829986010583298,82205
2013,"2013-05-17",5,20,137,0.811367120021411,82202
2013,"2013-05-18",5,20,138,0.759431150472622,82201
2013,"2013-05-19",5,20,139,0.731780305334225,82205
2013,"2013-05-20",5,20,140,0.750294994221763,82205
2013,"2013-05-21",5,21,141,0.747700841808185,82204
2013,"2013-05-22",5,21,142,0.204904870809206,82204
2013,"2013-05-23",5,21,143,0.208989720819901,82205
2013,"2013-05-24",5,21,144,0.177969709871662,82205
2013,"2013-05-25",5,21,145,0.160330880116781,82205
2013,"2013-05-26",5,21,146,0.112523569125966,82205
2013,"2013-05-27",5,21,147,0.0923301502341707,82205
2013,"2013-05-28",5,22,148,0,82205
2014,"2013-11-24",11,47,328,0.526489905132571,82220
2014,"2013-11-25",11,47,329,0.127703047846075,82222
2014,"2013-11-26",11,48,330,0.378958890780832,82220
2014,"2013-11-27",11,48,331,0.41123313995208,82221
2014,"2013-11-28",11,48,332,0.627747169214678,82221
2014,"2013-11-29",11,48,333,1.42217735559907,82219
2014,"2013-11-30",11,48,334,1.5260277304792,82220
2014,"2013-12-01",12,48,335,1.53987424137386,82221
2014,"2013-12-02",12,48,336,0.871869716982279,82221
2014,"2013-12-03",12,49,337,0.825869618097786,82220
2014,"2013-12-04",12,49,338,0.789275245983386,82221
2014,"2013-12-05",12,49,339,1.63284965396451,82217
2014,"2013-12-06",12,49,340,0.939187545609341,82220
2014,"2013-12-07",12,49,341,1.05557244852038,82217
2014,"2013-12-08",12,49,342,1.18166338271425,82218
2014,"2013-12-09",12,49,343,2.246220459991,82219
2014,"2013-12-10",12,50,344,2.91811812785832,82216
2014,"2013-12-11",12,50,345,3.92292908405304,82210
2014,"2013-12-12",12,50,346,4.20359310571321,82213
2014,"2013-12-13",12,50,347,5.41038957879757,82217
2014,"2013-12-14",12,50,348,5.38842060451256,82215
2014,"2013-12-15",12,50,349,6.01120219908534,82216
2014,"2013-12-16",12,50,350,6.28366396244086,82217
2014,"2013-12-17",12,51,351,7.55890330977606,82211
2014,"2013-12-18",12,51,352,4.26053639846743,82215
2014,"2013-12-19",12,51,353,5.09427720002433,82215
2014,"2013-12-20",12,51,354,6.79062921922324,82213
2014,"2013-12-21",12,51,355,6.84938205527443,82208
2014,"2013-12-22",12,51,356,7.37000632572624,82204
2014,"2013-12-23",12,51,357,7.2563064049235,82218
2014,"2013-12-24",12,52,358,5.82904340210199,82208
2014,"2013-12-25",12,52,359,7.85818898404048,82208
2014,"2013-12-26",12,52,360,6.87491332854866,82207
2014,"2013-12-27",12,52,361,5.25073287029716,82211
2014,"2013-12-28",12,52,362,4.89011336544543,82212
2014,"2013-12-29",12,52,363,3.89621952999562,82212
2014,"2013-12-30",12,52,364,4.61987009511762,82214
2014,"2013-12-31",12,53,365,11.9056376573618,82215
2014,"2014-01-01",1,1,1,14.2407648425432,82213
2014,"2014-01-02",1,1,2,21.966560025302,82207
2014,"2014-01-03",1,1,3,30.3143222039774,82215
2014,"2014-01-04",1,1,4,16.8479025019157,82217
2014,"2014-01-05",1,1,5,18.3197557742128,82219
2014,"2014-01-06",1,1,6,18.592120467566,82213
2014,"2014-01-07",1,1,7,23.605580693816,82212
2014,"2014-01-09",1,2,9,33.1014803011689,82213
2014,"2014-01-10",1,2,10,37.3725733469566,82212
2014,"2014-01-11",1,2,11,29.1748327454081,82210
2014,"2014-01-12",1,2,12,25.776026272578,82215
2014,"2014-01-13",1,2,13,14.5175031016615,82214
2014,"2014-01-14",1,2,14,17.5223568335523,82212
2014,"2014-01-15",1,3,15,25.9212766992653,82212
2014,"2014-01-16",1,3,16,26.8470520976512,82211
2014,"2014-01-17",1,3,17,26.9159997080789,82214
2014,"2014-01-18",1,3,18,29.3460074195706,82215
2014,"2014-01-19",1,3,19,29.3460074195706,82215
2014,"2014-01-20",1,3,20,30.1789941008332,82215
2014,"2014-01-21",1,3,21,52.0805245040201,82211
2014,"2014-01-22",1,4,22,56.1974577302031,82210
2014,"2014-01-23",1,4,23,55.5106372626534,82211
2014,"2014-01-24",1,4,24,57.7739098704616,82215
2014,"2014-01-25",1,4,25,40.1874445025605,82211
2014,"2014-01-26",1,4,26,50.0061790714364,82213
2014,"2014-01-27",1,4,27,52.6878717477771,82213
2014,"2014-01-28",1,4,28,67.020739317123,82211
2014,"2014-01-29",1,5,29,71.1044968557284,82213
2014,"2014-01-30",1,5,30,73.3227065949838,82214
2014,"2014-01-31",1,5,31,68.67574043666,82215
2014,"2014-02-01",2,5,32,74.6801839058091,82216
2014,"2014-02-02",2,5,33,78.4325816731129,82218
2014,"2014-02-03",2,5,34,83.6382323963363,82213
2014,"2014-02-04",2,5,35,88.1062848941165,82213
2014,"2014-02-05",2,6,36,88.695780677962,82217
2014,"2014-02-06",2,6,37,89.7551360490433,82213
2014,"2014-02-07",2,6,38,85.8072544154138,82212
2014,"2014-02-08",2,6,39,85.7234466987788,82212
2014,"2014-02-09",2,6,40,88.1886540005352,82214
2014,"2014-02-10",2,6,41,88.2730645259381,82215
2014,"2014-02-11",2,6,42,90.9782288765371,82219
2014,"2014-02-12",2,7,43,90.540495505905,82219
2014,"2014-02-13",2,7,44,90.2079836532146,82218
2014,"2014-02-14",2,7,45,86.5493091369077,82216
2014,"2014-02-15",2,7,46,90.229593139938,82215
2014,"2014-02-16",2,7,47,90.2379313280708,82217
2014,"2014-02-17",2,7,48,90.0911490324386,82217
2014,"2014-02-18",2,7,49,91.0054493261324,82212
2014,"2014-02-19",2,8,50,87.4751566015934,82215
2014,"2014-02-20",2,8,51,86.5949693490318,82216
2014,"2014-02-21",2,8,52,81.9024752174177,82215
2014,"2014-02-22",2,8,53,84.4455472037753,82218
2014,"2014-02-23",2,8,54,77.6603539500091,82215
2014,"2014-02-24",2,8,55,87.9590084172627,82212
2014,"2014-02-25",2,8,56,88.2269874476987,82216
2014,"2014-02-26",2,9,57,91.0792546462976,82216
2014,"2014-02-27",2,9,58,89.1002250197652,82215
2014,"2014-02-28",2,9,59,90.2620869163312,82217
2014,"2014-03-01",3,9,60,90.2620869163312,82217
2014,"2014-03-02",3,9,61,91.1216779984675,82217
2014,"2014-03-03",3,9,62,89.8732378948393,82217
2014,"2014-03-04",3,9,63,91.08217278665,82217
2014,"2014-03-05",3,10,64,91.1718400311375,82216
2014,"2014-03-06",3,10,65,90.9448806340015,81514
2014,"2014-03-07",3,10,66,88.4084799980539,82217
2014,"2014-03-08",3,10,67,88.1303136820852,82217
2014,"2014-03-09",3,10,68,90.0549649703221,82216
2014,"2014-03-10",3,10,69,87.1510758115718,82217
2014,"2014-03-11",3,10,70,85.9273125342091,82215
2014,"2014-03-12",3,11,71,89.1104880985684,82217
2014,"2014-03-13",3,11,72,90.1347531532408,82217
2014,"2014-03-14",3,11,73,87.3614935538798,82220
2014,"2014-03-15",3,11,74,89.5334711748966,82220
2014,"2014-03-16",3,11,75,90.279737290197,82220
2014,"2014-03-17",3,11,76,90.6738955920989,82216
2014,"2014-03-18",3,11,77,90.7103032219614,82217
2014,"2014-03-19",3,12,78,91.0880109952929,82217
2014,"2014-03-20",3,12,79,85.9938820438595,82217
2014,"2014-03-21",3,12,80,86.3091050621518,82218
2014,"2014-03-22",3,12,81,86.1070529426789,82221
2014,"2014-03-23",3,12,82,82.9929090090857,82217
2014,"2014-03-24",3,12,83,88.2997920138171,82217
2014,"2014-03-25",3,12,84,85.8503472517849,82217
2014,"2014-03-26",3,13,85,90.0762503648925,82216
2014,"2014-03-27",3,13,86,88.7994210443096,82217
2014,"2014-03-28",3,13,87,87.0527666301836,82230
2014,"2014-03-29",3,13,88,86.4063191691193,82226
2014,"2014-03-30",3,13,89,88.9895766185432,82219
2014,"2014-03-31",3,13,90,86.4377645341766,82220
2014,"2014-04-01",4,13,91,86.3899193597431,82217
2014,"2014-04-02",4,14,92,79.9984553072965,82217
2014,"2014-04-03",4,14,93,83.2658120073952,82216
2014,"2014-04-04",4,14,94,80.2777669666748,82220
2014,"2014-04-05",4,14,95,80.2777669666748,82220
2014,"2014-04-06",4,14,96,75.1686065603678,82221
2014,"2014-04-07",4,14,97,78.590741574127,82217
2014,"2014-04-08",4,14,98,78.4641749473966,82219
2014,"2014-04-09",4,15,99,80.0746542769919,82219
2014,"2014-04-10",4,15,100,76.8203921282444,82218
2014,"2014-04-11",4,15,101,79.543380161771,82215
2014,"2014-04-12",4,15,102,74.6979541695047,82216
2014,"2014-04-13",4,15,103,73.9091804714296,82218
2014,"2014-04-14",4,15,104,64.3433843384339,82214
2014,"2014-04-15",4,15,105,59.8531132545948,82213
2014,"2014-04-16",4,16,106,61.8521023121176,82219
2014,"2014-04-17",4,16,107,65.6760767237919,82217
2014,"2014-04-18",4,16,108,66.8281213890409,82215
2014,"2014-04-19",4,16,109,63.9564535159529,82211
2014,"2014-04-20",4,16,110,63.2689477333268,82213
2014,"2014-04-21",4,16,111,70.7594477893329,82215
2014,"2014-04-22",4,16,112,58.4630654519358,82213
2014,"2014-04-23",4,17,113,66.0499902695339,82216
2014,"2014-04-24",4,17,114,65.6980806188727,82214
2014,"2014-04-25",4,17,115,67.5930110927313,82216
2014,"2014-04-26",4,17,116,60.072872573347,82212
2014,"2014-04-27",4,17,117,62.0686291205449,82210
2014,"2014-04-28",4,17,118,51.092359903176,82211
2014,"2014-04-29",4,17,119,54.0686899403965,82210
2014,"2014-04-30",4,18,120,41.4233843009889,82209
2014,"2014-05-01",5,18,121,41.0617381572225,82202
2014,"2014-05-02",5,18,122,42.0661355066294,82210
2014,"2014-05-03",5,18,123,42.8305540351517,82215
2014,"2014-05-04",5,18,124,37.0650415404639,82209
2014,"2014-05-05",5,18,125,34.7667100509664,82211
2014,"2014-05-06",5,18,126,34.6485056380688,82209
2014,"2014-05-07",5,19,127,35.512382620542,82212
2014,"2014-05-08",5,19,128,32.6601870886907,82207
2014,"2014-05-09",5,19,129,30.3814313863819,82214
2014,"2014-05-10",5,19,130,28.9406913664339,82214
2014,"2014-05-11",5,19,131,22.9884693976841,82216
2014,"2014-05-12",5,19,132,21.3173475717292,82219
2014,"2014-05-13",5,19,133,22.5104053906126,82217
2014,"2014-05-14",5,20,134,13.7582646135883,82218
2014,"2014-05-15",5,20,135,14.6000145953441,82218
2014,"2014-05-16",5,20,136,13.6035076197079,82221
2014,"2014-05-17",5,20,137,9.44970810021892,82220
2014,"2014-05-18",5,20,138,7.44712164150966,82217
2014,"2014-05-19",5,20,139,6.80009243717921,82218
2014,"2014-05-20",5,20,140,7.03235222573583,82220
2014,"2014-05-21",5,21,141,5.33384010995025,82219
2014,"2014-05-22",5,21,142,3.68954864447391,82219
2014,"2014-05-23",5,21,143,3.18803210897592,82220
2014,"2014-05-24",5,21,144,4.41983507261184,82218
2014,"2014-05-25",5,21,145,4.89941620043785,82220
2014,"2014-05-26",5,21,146,4.82735134214719,82219
2014,"2014-05-27",5,21,147,3.2054706218606,82221
2014,"2014-05-28",5,22,148,3.71421274111552,82222
2014,"2014-05-29",5,22,149,2.37722264114227,82222
2014,"2014-05-30",5,22,150,1.30710289467283,82220
2014,"2014-05-31",5,22,151,2.12463969059,82221
2014,"2014-06-01",6,22,152,1.56551774464255,82222
2014,"2014-06-02",6,22,153,1.40558487995914,82222
2014,"2014-06-03",6,22,154,1.46140935516042,82222
2014,"2014-06-04",6,23,155,0.594001605409744,82222
2014,"2014-06-05",6,23,156,0.00595947556615018,82222
2015,"2014-11-14",11,46,318,0.0126486828342779,82222
2015,"2014-11-15",11,46,319,0.294811607598939,82222
2015,"2014-11-16",11,46,320,0.250297973778308,82222
2015,"2014-11-17",11,46,321,0.250297973778308,82222
2015,"2014-11-18",11,46,322,0.52905548393374,82222
2015,"2014-11-20",11,47,324,0.659138176378298,82221
2015,"2014-11-21",11,47,325,0.690963269277548,82220
2015,"2014-11-22",11,47,326,0.508392118705911,82220
2015,"2014-11-23",11,47,327,0.493669500492575,82221
2015,"2014-11-24",11,47,328,0.33969010727056,82222
2015,"2014-11-25",11,47,329,0.387779426430882,82222
2015,"2014-11-26",11,48,330,0.688145364322983,82221
2015,"2014-11-27",11,48,331,0.885672585745561,82220
2015,"2014-11-28",11,48,332,1.02740242523018,82219
2015,"2014-11-29",11,48,333,1.17713312655841,82215
2015,"2014-11-30",11,48,334,1.13541324575807,82215
2015,"2014-12-01",12,48,335,1.19208922728876,82217
2015,"2014-12-02",12,48,336,1.62324551801309,82218
2015,"2014-12-03",12,49,337,1.60053759517381,82218
2015,"2014-12-04",12,49,338,1.59002116427859,82214
2015,"2014-12-05",12,49,339,1.70114816706804,82218
2015,"2014-12-06",12,49,340,1.7266900192172,82218
2015,"2014-12-07",12,49,341,1.69749197236548,82216
2015,"2014-12-08",12,49,342,1.45461180105336,82213
2015,"2014-12-09",12,49,343,1.28325042266198,82217
2015,"2014-12-10",12,50,344,1.70970566772075,82220
2015,"2014-12-11",12,50,345,1.56429405468522,82216
2015,"2014-12-12",12,50,346,1.5706970577861,82217
2015,"2014-12-13",12,50,347,1.19317919215753,82219
2015,"2014-12-14",12,50,348,1.17032352225736,82220
2015,"2014-12-15",12,50,349,1.07977280743362,82221
2015,"2014-12-16",12,50,350,1.07038347867333,82221
2015,"2014-12-17",12,51,351,1.03097824103918,82219
2015,"2014-12-18",12,51,352,1.43837115960009,82218
2015,"2014-12-19",12,51,353,2.61946751967307,82219
2015,"2014-12-20",12,51,354,2.46497597761966,82215
2015,"2014-12-21",12,51,355,2.63696514145321,82218
2015,"2014-12-22",12,51,356,2.43702487380648,82215
2015,"2014-12-23",12,51,357,1.52378404018536,82219
2015,"2014-12-24",12,52,358,1.37248081343728,82219
2015,"2014-12-25",12,52,359,1.41436181857987,82218
2015,"2014-12-26",12,52,360,1.45829380427644,82218
2015,"2014-12-27",12,52,361,1.28099877160336,82221
2015,"2014-12-28",12,52,362,1.34745803940647,82220
2015,"2014-12-29",12,52,363,2.35490305787335,82214
2015,"2014-12-30",12,52,364,2.89545122841158,82220
2015,"2014-12-31",12,53,365,4.76527037874918,82218
2015,"2015-01-01",1,1,1,4.88211110165059,82213
2015,"2015-01-02",1,1,2,4.03159930428014,82217
2015,"2015-01-03",1,1,3,7.59239302308609,82214
2015,"2015-01-04",1,1,4,6.82981803143093,82212
2015,"2015-01-05",1,1,5,8.13140577295009,82211
2015,"2015-01-06",1,1,6,8.16884585912889,82217
2015,"2015-01-07",1,1,7,9.44451877348967,82217
2015,"2015-01-08",1,2,8,13.1327494982667,82215
2015,"2015-01-09",1,2,9,6.63912133891213,82216
2015,"2015-01-10",1,2,10,11.4253916512601,82216
2015,"2015-01-11",1,2,11,13.7191734170133,82218
2015,"2015-01-12",1,2,12,15.0350892129556,82219
2015,"2015-01-13",1,2,13,17.7474608638537,82213
2015,"2015-01-14",1,2,14,19.338158198825,82213
2015,"2015-01-15",1,3,15,19.7296146735429,82216
2015,"2015-01-16",1,3,16,10.3888490127617,82199
2015,"2015-01-17",1,3,17,13.982095506848,82214
2015,"2015-01-18",1,3,18,11.924369032415,82215
2015,"2015-01-19",1,3,19,14.5055585287535,82216
2015,"2015-01-20",1,3,20,18.7127321826077,82209
2015,"2015-01-21",1,3,21,19.6166618011969,82212
2015,"2015-01-22",1,4,22,20.3142530469263,82214
2015,"2015-01-23",1,4,23,13.46156372394,82214
2015,"2015-01-24",1,4,24,12.5843803592931,82217
2015,"2015-01-25",1,4,25,16.4743288774281,82213
2015,"2015-01-26",1,4,26,25.3144598243608,82214
2015,"2015-01-27",1,4,27,26.769095089226,82207
2015,"2015-01-28",1,4,28,30.1678445014779,82213
2015,"2015-01-29",1,5,29,27.9485227037744,82211
2015,"2015-01-30",1,5,30,16.5282318882888,82212
2015,"2015-01-31",1,5,31,18.6108063397842,82211
2015,"2015-02-01",2,5,32,22.0271134898431,82210
2015,"2015-02-02",2,5,33,43.5531293716927,82205
2015,"2015-02-03",2,5,34,40.4307939326854,82211
2015,"2015-02-04",2,5,35,40.8572210531437,82211
2015,"2015-02-05",2,6,36,54.0810232207369,82211
2015,"2015-02-06",2,6,37,40.6261038803065,82210
2015,"2015-02-07",2,6,38,42.5781759353866,82212
2015,"2015-02-08",2,6,39,41.0951975476839,82208
2015,"2015-02-09",2,6,40,52.6370967741936,82212
2015,"2015-02-10",2,6,41,52.5880335226789,82213
2015,"2015-02-11",2,6,42,61.1292982861591,82213
2015,"2015-02-12",2,7,43,53.8362546069356,82213
2015,"2015-02-13",2,7,44,67.7207443897099,82215
2015,"2015-02-14",2,7,45,64.8322750936603,82212
2015,"2015-02-15",2,7,46,71.3664781365931,82215
2015,"2015-02-16",2,7,47,81.4343923323927,82216
2015,"2015-02-17",2,7,48,84.8683800812514,82214
2015,"2015-02-18",2,7,49,87.3198277644655,82213
2015,"2015-02-19",2,8,50,87.5774077407741,82214
2015,"2015-02-20",2,8,51,89.5080890402627,82210
2015,"2015-02-21",2,8,52,89.4451945650719,82209
2015,"2015-02-22",2,8,53,90.9300215299656,82211
2015,"2015-02-23",2,8,54,91.1101852640286,82207
2015,"2015-02-24",2,8,55,88.9281013951565,82213
2015,"2015-02-25",2,8,56,90.5569138325305,82212
2015,"2015-02-26",2,9,57,91.0650124673113,82215
2015,"2015-02-27",2,9,58,91.1323538354881,82219
2015,"2015-02-28",2,9,59,91.1379121614225,82219
2015,"2015-03-01",3,9,60,89.8631061702568,82217
2015,"2015-03-02",3,9,61,85.4552166192318,82218
2015,"2015-03-03",3,9,62,83.2693580168828,82214
2015,"2015-03-04",3,9,63,87.5030226363227,82213
2015,"2015-03-05",3,10,64,89.8676284546516,82208
2015,"2015-03-06",3,10,65,88.8601610392138,82216
2015,"2015-03-07",3,10,66,88.2563936425658,78711
2015,"2015-03-08",3,10,67,86.3752280633469,82214
2015,"2015-03-09",3,10,68,81.7758408855909,82205
2015,"2015-03-10",3,10,69,76.961671329522,82210
2015,"2015-03-11",3,10,70,71.8313669204758,82214
2015,"2015-03-12",3,11,71,72.7722335080954,82207
2015,"2015-03-13",3,11,72,74.371396248449,82206
2015,"2015-03-14",3,11,73,71.4868987665134,82206
2015,"2015-03-15",3,11,74,70.0885451555935,82105
2015,"2015-03-16",3,11,75,69.0528726112322,82103
2015,"2015-03-17",3,11,76,61.0760181986278,82204
2015,"2015-03-18",3,11,77,58.7139816335219,82215
2015,"2015-03-19",3,12,78,58.2632251158604,82211
2015,"2015-03-20",3,12,79,59.0977398793305,82208
2015,"2015-03-21",3,12,80,58.006580868042,82208
2015,"2015-03-22",3,12,81,57.3960758554416,82209
2015,"2015-03-23",3,12,82,64.6753238854084,82205
2015,"2015-03-24",3,12,83,66.7797917376283,82204
2015,"2015-03-25",3,12,84,66.9704393946767,82204
2015,"2015-03-26",3,13,85,61.9926653935509,82213
2015,"2015-03-27",3,13,86,66.80011190036,82216
2015,"2015-03-28",3,13,87,69.7147618352552,82212
2015,"2015-03-29",3,13,88,64.3274702283205,82209
2015,"2015-03-30",3,13,89,60.7204914542911,82205
2015,"2015-03-31",3,13,90,60.8027442584663,82208
2015,"2015-04-01",4,13,91,65.4580718143337,82212
2015,"2015-04-02",4,14,92,57.4521712687021,82210
2015,"2015-04-03",4,14,93,53.4173123943216,82207
2015,"2015-04-04",4,14,94,47.4896417492853,82205
2015,"2015-04-05",4,14,95,50.3531952166032,82201
2015,"2015-04-06",4,14,96,55.8629578715587,82201
2015,"2015-04-07",4,14,97,55.7570161672932,82203
2015,"2015-04-08",4,14,98,57.8733487410291,82210
2015,"2015-04-09",4,15,99,56.6792361026639,82210
2015,"2015-04-10",4,15,100,56.7127686749626,82209
2015,"2015-04-11",4,15,101,39.7471868423294,82203
2015,"2015-04-12",4,15,102,39.3920829176906,82202
2015,"2015-04-13",4,15,103,37.3329562319052,82206
2015,"2015-04-14",4,15,104,27.8087088730767,82215
2015,"2015-04-15",4,15,105,26.9079651615415,82208
2015,"2015-04-16",4,16,106,26.3012017417958,82214
2015,"2015-04-17",4,16,107,24.9292430453346,82211
2015,"2015-04-18",4,16,108,21.9724127864545,82212
2015,"2015-04-19",4,16,109,20.8644756367529,82214
2015,"2015-04-20",4,16,110,22.3542583988129,82214
2015,"2015-04-21",4,16,111,21.7610898254576,82215
2015,"2015-04-22",4,16,112,14.6085290647465,82213
2015,"2015-04-23",4,17,113,13.5785005351756,82216
2015,"2015-04-24",4,17,114,13.2684602940998,82217
2015,"2015-04-25",4,17,115,14.8026394210302,82215
2015,"2015-04-26",4,17,116,13.8391781921687,82209
2015,"2015-04-27",4,17,117,12.4686055563665,82212
2015,"2015-04-28",4,17,118,12.7560361500006,82213
2015,"2015-04-29",4,17,119,12.3066050358837,82210
2015,"2015-04-30",4,18,120,11.8693425773886,82215
2015,"2015-05-02",5,18,122,11.2484472049689,82110
2015,"2015-05-03",5,18,123,10.6894064704451,82220
2015,"2015-05-04",5,18,124,8.67064389792989,82218
2015,"2015-05-05",5,18,125,7.34613279492076,82217
2015,"2015-05-06",5,18,126,8.00260286801999,82217
2015,"2015-05-07",5,19,127,7.95294389511195,82221
2015,"2015-05-08",5,19,128,5.57445359345164,82219
2015,"2015-05-09",5,19,129,4.6202991972756,82220
2015,"2015-05-10",5,19,130,3.66528015956994,82221
2015,"2015-05-11",5,19,131,3.22107490787025,82221
2015,"2015-05-12",5,19,132,3.19212853164034,82221
2015,"2015-05-13",5,19,133,2.14765263926052,82220
2015,"2015-05-14",5,20,134,2.274750668937,82220
2015,"2015-05-15",5,20,135,1.66551124408606,82221
2015,"2015-05-16",5,20,136,1.41522743857942,82220
2015,"2015-05-17",5,20,137,1.31148139138896,82220
2015,"2015-05-18",5,20,138,1.03332522500608,82220
2015,"2015-05-19",5,20,139,0.648731483058062,82222
2015,"2015-05-20",5,20,140,0.437839021186544,82222
2015,"2015-05-21",5,21,141,0.485758069616404,82222
2015,"2015-05-22",5,21,142,0.149230133054414,82222
2015,"2015-05-23",5,21,143,0.132811169759918,82222
2015,"2015-05-24",5,21,144,0.0142297681885627,82222
2015,"2015-05-25",5,21,145,0.0291892680791029,82222
2015,"2015-05-26",5,21,146,0.0197027559533945,82222
2015,"2015-05-27",5,21,147,0.0184865364500985,82222
2015,"2015-05-28",5,22,148,0.0053513658145022,82222
2015,"2015-05-29",5,22,149,0,82222
2015,"2015-05-30",5,22,150,0,82222
2015,"2015-05-31",5,22,151,0,82222
2016,"2015-11-27",11,48,331,0.0532710621374102,82221
2016,"2015-11-29",11,48,333,10,476
2016,"2015-11-30",11,48,334,0.370951460089272,82221
2016,"2015-12-01",12,48,335,0.116151787886159,82220
2016,"2015-12-02",12,48,336,0.0965690030527481,82221
2016,"2015-12-03",12,49,337,0.0659190970786408,82222
2016,"2015-12-04",12,49,338,0.0634882023838482,82220
2016,"2015-12-05",12,49,339,0.0107027316290044,82222
2016,"2015-12-06",12,49,340,0.0126488366718965,82221
2016,"2015-12-07",12,49,341,0.0119190960946717,82221
2016,"2015-12-08",12,49,342,0.0121745052967004,82221
2016,"2015-12-09",12,49,343,0.0166013962199898,82222
2016,"2015-12-10",12,50,344,0.0280950122231547,82221
2016,"2015-12-11",12,50,345,0.00553386604395471,82221
2016,"2015-12-12",12,50,346,0,82222
2016,"2015-12-13",12,50,347,0,82222
2016,"2015-12-14",12,50,348,0,82222
2016,"2015-12-15",12,50,349,0.00559460971516139,82222
2016,"2015-12-16",12,50,350,0.0218919510593272,82222
2016,"2015-12-17",12,51,351,0.0964462066113692,82222
2016,"2015-12-18",12,51,352,0.126489905132571,82220
2016,"2015-12-19",12,51,353,0.128434341591564,82221
2016,"2015-12-20",12,51,354,0.481622923305198,82222
2016,"2015-12-21",12,51,355,0.482218438336171,82220
2016,"2015-12-22",12,51,356,0.528930243872773,82215
2016,"2015-12-23",12,51,357,0.467282899537825,82220
2016,"2015-12-24",12,52,358,0.726168178832916,82222
2016,"2015-12-25",12,52,359,0,82206
2016,"2015-12-26",12,52,360,0.519410863272603,82222
2016,"2015-12-27",12,52,361,0.720695191068084,82222
2016,"2015-12-28",12,52,362,0.945512703567215,82221
2016,"2015-12-29",12,52,363,0.926938140066652,82218
2016,"2015-12-30",12,52,364,1.17306218757222,82219
2016,"2015-12-31",12,53,365,1.35932083824907,82219
