"ice.year","date","month","week","jday","mean.ice.conc","n"
2015,"2014-12-07",12,49,341,0.0378119485757499,19835
2015,"2014-12-08",12,49,342,0.998285771906827,19834
2015,"2014-12-09",12,49,343,1.00736109710598,19834
2015,"2014-12-10",12,50,344,1.06635071090047,19834
2015,"2014-12-11",12,50,345,0.880306544317838,19834
2015,"2014-12-12",12,50,346,0.871231219118685,19834
2015,"2014-12-13",12,50,347,0.884799596672548,19835
2015,"2014-12-14",12,50,348,0.430552054449206,19835
2015,"2014-12-15",12,50,349,0.328207713637509,19835
2015,"2014-12-16",12,50,350,0.325703337702934,19834
2015,"2014-12-17",12,51,351,0.406856566675069,19835
2015,"2014-12-18",12,51,352,0.799677305500933,19833
2015,"2014-12-19",12,51,353,1.01083942525838,19835
2015,"2014-12-20",12,51,354,1.35524856307351,19834
2015,"2014-12-21",12,51,355,1.11368792538442,19835
2015,"2014-12-22",12,51,356,1.0284850012604,19835
2015,"2014-12-23",12,51,357,0.707839677338039,19835
2015,"2014-12-24",12,52,358,0.707839677338039,19835
2015,"2014-12-25",12,52,359,0.197630451222586,19835
2015,"2014-12-26",12,52,360,0.19764041544822,19834
2015,"2014-12-27",12,52,361,0.0988202077241101,19834
2015,"2014-12-28",12,52,362,0.0846987648096799,19835
2015,"2014-12-29",12,52,363,0.16939752961936,19835
2015,"2014-12-30",12,52,364,0.25560877237207,19835
2015,"2014-12-31",12,53,365,0.697791670868206,19834
2015,"2015-01-01",1,1,1,0.691741454068771,19834
2015,"2015-01-02",1,1,2,1.12020976200081,19832
2015,"2015-01-03",1,1,3,1.35860852029241,19835
2015,"2015-01-04",1,1,4,1.08389633961884,19834
2015,"2015-01-05",1,1,5,1.0875264696985,19834
2015,"2015-01-06",1,1,6,1.12558608520292,19835
2015,"2015-01-07",1,1,7,2.13805970149254,19832
2015,"2015-01-08",1,2,8,3.56383622428399,19832
2015,"2015-01-09",1,2,9,3.74408873203932,19835
2015,"2015-01-10",1,2,10,4.7180961024555,19833
2015,"2015-01-11",1,2,11,12.9542635268015,19831
2015,"2015-01-12",1,2,12,12.857762315333,19833
2015,"2015-01-13",1,2,13,16.7558245083207,19830
2015,"2015-01-14",1,2,14,26.6478092068774,19833
2015,"2015-01-15",1,3,15,25.0800766476728,19831
2015,"2015-01-16",1,3,16,12.9991932230738,19832
2015,"2015-01-17",1,3,17,14.5354711843897,19833
2015,"2015-01-18",1,3,18,6.9144773334678,19831
2015,"2015-01-19",1,3,19,5.44294862098523,19833
2015,"2015-01-20",1,3,20,17.2991276284605,19831
2015,"2015-01-21",1,3,21,26.1989309666683,19831
2015,"2015-01-22",1,4,22,24.3056129910737,19829
2015,"2015-01-23",1,4,23,21.5542946487114,19827
2015,"2015-01-24",1,4,24,20.1825196691547,19828
2015,"2015-01-25",1,4,25,17.2619263741805,19830
2015,"2015-01-26",1,4,26,23.944127880591,19831
2015,"2015-01-27",1,4,27,24.2197237067662,19834
2015,"2015-01-28",1,4,28,31.1165170918625,19834
2015,"2015-01-29",1,5,29,30.3308122825594,19833
2015,"2015-01-30",1,5,30,26.8900655572365,19830
2015,"2015-01-31",1,5,31,33.877672448568,19832
2015,"2015-02-01",2,5,32,40.4201290843082,19832
2015,"2015-02-02",2,5,33,44.234407300963,19833
2015,"2015-02-03",2,5,34,43.902495588606,19835
2015,"2015-02-04",2,5,35,28.428139183056,19830
2015,"2015-02-05",2,6,36,32.6367441625901,19829
2015,"2015-02-06",2,6,37,33.3066216148066,19829
2015,"2015-02-07",2,6,38,28.8737771053959,19830
2015,"2015-02-08",2,6,39,23.873474533535,19830
2015,"2015-02-09",2,6,40,27.7054967221382,19830
2015,"2015-02-10",2,6,41,35.868438303666,19831
2015,"2015-02-11",2,6,42,54.3145608550973,19834
2015,"2015-02-12",2,7,43,55.7986891857827,19835
2015,"2015-02-13",2,7,44,59.6319637005294,19835
2015,"2015-02-14",2,7,45,35.7450841988505,19834
2015,"2015-02-15",2,7,46,38.7988908495084,19835
2015,"2015-02-16",2,7,47,56.8679473604598,19833
2015,"2015-02-17",2,7,48,77.1798608309802,19832
2015,"2015-02-18",2,7,49,79.4699742852821,19833
2015,"2015-02-19",2,8,50,54.4716591023701,19830
2015,"2015-02-20",2,8,51,45.9906711713983,19831
2015,"2015-02-21",2,8,52,60.5996066169054,19828
2015,"2015-02-22",2,8,53,68.2335468253568,19829
2015,"2015-02-23",2,8,54,58.0675743822491,19830
2015,"2015-02-24",2,8,55,61.3578703236866,19834
2015,"2015-02-25",2,8,56,58.6827005495891,19833
2015,"2015-02-26",2,9,57,50.5944732993798,19831
2015,"2015-02-27",2,9,58,60.1727753970255,19835
2015,"2015-02-28",2,9,59,66.5310577795704,19834
2015,"2015-03-01",3,9,60,72.8830114467248,19831
2015,"2015-03-02",3,9,61,54.4905964806131,19833
2015,"2015-03-03",3,9,62,59.9590519415028,19830
2015,"2015-03-04",3,9,63,57.0301563287948,19830
2015,"2015-03-05",3,10,64,53.1245524683576,19831
2015,"2015-03-06",3,10,65,47.9229101542805,19834
2015,"2015-03-07",3,10,66,53.200877768249,19823
2015,"2015-03-08",3,10,67,46.8853930318157,19833
2015,"2015-03-09",3,10,68,41.7276211609259,19829
2015,"2015-03-10",3,10,69,40.7362980890435,19833
2015,"2015-03-11",3,10,70,36.2661355385236,19832
2015,"2015-03-12",3,11,71,31.2448814926878,19830
2015,"2015-03-13",3,11,72,30.7679003630496,19832
2015,"2015-03-14",3,11,73,29.3072307382009,19832
2015,"2015-03-15",3,11,74,28.0311113352158,19832
2015,"2015-03-16",3,11,75,26.3044223690182,19831
2015,"2015-03-17",3,11,76,25.1309565831274,19831
2015,"2015-03-18",3,11,77,21.6848686532547,19833
2015,"2015-03-19",3,12,78,21.876311012505,19832
2015,"2015-03-20",3,12,79,21.4893080492233,19828
2015,"2015-03-21",3,12,80,23.0297589024513,19826
2015,"2015-03-22",3,12,81,21.4595521484769,19828
2015,"2015-03-23",3,12,82,20.3325264750378,19830
2015,"2015-03-24",3,12,83,26.2487140695915,19830
2015,"2015-03-25",3,12,84,23.5881789298502,19829
2015,"2015-03-26",3,13,85,22.7295375460185,19829
2015,"2015-03-27",3,13,86,20.9852258975393,19832
2015,"2015-03-28",3,13,87,23.0498234997479,19830
2015,"2015-03-29",3,13,88,21.1834089762985,19830
2015,"2015-03-30",3,13,89,20.1408329971763,19832
2015,"2015-03-31",3,13,90,16.4849248764747,19834
2015,"2015-04-01",4,13,91,16.8839636913767,19830
2015,"2015-04-02",4,14,92,17.8716785156053,19833
2015,"2015-04-03",4,14,93,16.2470001008369,19834
2015,"2015-04-04",4,14,94,15.6491555331485,19835
2015,"2015-04-05",4,14,95,12.5313839173179,19835
2015,"2015-04-06",4,14,96,12.6045374338291,19835
2015,"2015-04-07",4,14,97,13.4507915700313,19834
2015,"2015-04-08",4,14,98,14.7550938067379,19828
2015,"2015-04-09",4,15,99,14.7550938067379,19828
2015,"2015-04-10",4,15,100,7.45582896329165,19832
2015,"2015-04-11",4,15,101,7.27013262064445,19831
2015,"2015-04-12",4,15,102,4.36763816054861,19832
2015,"2015-04-13",4,15,103,4.49677289229528,19832
2015,"2015-04-14",4,15,104,2.94428477789543,19833
2015,"2015-04-15",4,15,105,2.46276783463574,19835
2015,"2015-04-16",4,16,106,2.39437329837653,19834
2015,"2015-04-17",4,16,107,1.25945346374912,19834
2015,"2015-04-18",4,16,108,1.26443156037308,19835
2015,"2015-04-19",4,16,109,0.530375598689186,19835
2015,"2015-04-20",4,16,110,0.465843206453239,19835
2015,"2015-04-21",4,16,111,0.0221830098311066,19835
2016,"2015-12-30",12,52,364,0.352911520040333,19835
2016,"2015-12-31",12,53,365,0.109906730526846,19835
2016,"2016-01-01",1,1,1,0.123021074921851,19834
2016,"2016-01-02",1,1,2,0.123021074921851,19834
2016,"2016-01-03",1,1,3,0.123021074921851,19834
2016,"2016-01-04",1,1,4,0.128567106988,19834
2016,"2016-01-05",1,1,5,1.11542534415814,19831
2016,"2016-01-06",1,1,6,1.29972271237711,19835
2016,"2016-01-07",1,1,7,1.455654716886,19833
2016,"2016-01-08",1,2,8,1.13839173178724,19835
2016,"2016-01-09",1,2,9,0.936072598941265,19835
2016,"2016-01-10",1,2,10,0.8873708091757,19835
2016,"2016-01-11",1,2,11,0.831308293420721,19835
2016,"2016-01-12",1,2,12,1.19191206131505,19832
2016,"2016-01-13",1,2,13,1.33126607169868,19833
2016,"2016-01-14",1,2,14,1.36608853483917,19834
2016,"2016-01-15",1,3,15,1.36622630092779,19832
2016,"2016-01-16",1,3,16,1.26038725292457,19832
2016,"2016-01-17",1,3,17,1.25185297231886,19833
2016,"2016-01-19",1,3,19,2.42512856710699,19834
2016,"2016-01-20",1,3,20,1.68041341063776,19835
2016,"2016-01-21",1,3,21,3.17612060706903,19833
2016,"2016-01-22",1,4,22,3.51520346931572,19831
2016,"2016-01-23",1,4,23,2.08611909443856,19833
2016,"2016-01-24",1,4,24,2.08450136129878,19834
2016,"2016-01-25",1,4,25,2.10603539555287,19833
2016,"2016-01-27",1,4,27,1.826240419524,19832
2016,"2016-01-28",1,4,28,2.18293666801129,19832
2016,"2016-01-29",1,5,29,2.21700110920641,19834
2016,"2016-01-30",1,5,30,2.17335619201291,19832
2016,"2016-01-31",1,5,31,1.81745751601029,19831
2016,"2016-02-01",2,5,32,1.73802561258445,19834
2016,"2016-02-02",2,5,33,1.51570456264179,19835
2016,"2016-02-03",2,5,34,1.40082686296259,19834
2016,"2016-02-04",2,5,35,1.39669254814964,19834
2016,"2016-02-05",2,6,36,1.29116668347282,19834
2016,"2016-02-06",2,6,37,1.29116668347282,19834
2016,"2016-02-07",2,6,38,0.881270481472145,19835
2016,"2016-02-08",2,6,39,0.881270481472145,19835
2016,"2016-02-09",2,6,40,1.08293420720948,19835
2016,"2016-02-10",2,6,41,1.08293420720948,19835
2016,"2016-02-11",2,6,42,1.2906056174676,19831
2016,"2016-02-12",2,7,43,4.80205707371181,19834
2016,"2016-02-13",2,7,44,6.08153900458877,19831
2016,"2016-02-14",2,7,45,25.3357539082199,19830
2016,"2016-02-15",2,7,46,24.4774583963691,19830
2016,"2016-02-16",2,7,47,6.12631738187686,19831
2016,"2016-02-17",2,7,48,5.94599636950383,19832
2016,"2016-02-18",2,7,49,16.8779749899153,19832
2016,"2016-02-19",2,8,50,13.6275211778943,19832
2016,"2016-02-20",2,8,51,9.31106292860024,19832
2016,"2016-02-21",2,8,52,9.58680853209621,19831
2016,"2016-02-22",2,8,53,7.84580475998386,19832
2016,"2016-02-23",2,8,54,8.05757361125164,19766
2016,"2016-02-24",2,8,55,6.75494150867285,19832
2016,"2016-02-25",2,8,56,6.41060804678834,19834
2016,"2016-02-26",2,9,57,6.82766965816275,19834
2016,"2016-02-27",2,9,58,6.19199354643541,19834
2016,"2016-02-28",2,9,59,4.3224765554099,19834
2016,"2016-02-29",2,9,60,3.96974739071245,19833
2016,"2016-03-01",3,9,61,3.86567164179104,19832
2016,"2016-03-02",3,9,62,7.97761194029851,19832
2016,"2016-03-03",3,9,63,12.0931780366057,19833
2016,"2016-03-04",3,10,64,11.2948769665188,19832
2016,"2016-03-05",3,10,65,11.2718103883006,19830
2016,"2016-03-06",3,10,66,12.7440500201694,19832
2016,"2016-03-07",3,10,67,9.54901169826543,19832
2016,"2016-03-08",3,10,68,6.32602118003026,19830
2016,"2016-03-09",3,10,69,5.76942469621338,19833
2016,"2016-03-10",3,10,70,4.8692583068623,19833
2016,"2016-03-11",3,11,71,3.32948414099138,19831
2016,"2016-03-12",3,11,72,2.74225920322743,19830
2016,"2016-03-13",3,11,73,2.53595562279375,19830
2016,"2016-03-14",3,11,74,2.4138556950537,19833
2016,"2016-03-15",3,11,75,2.5484798063833,19833
2016,"2016-03-16",3,11,76,1.73582051928409,19835
2016,"2016-03-17",3,11,77,0.167380892361986,19835
2016,"2016-03-18",3,12,78,0.127060959007714,19833
2016,"2016-03-19",3,12,79,0.245449503352998,19833
2016,"2016-03-20",3,12,80,0.13008621993647,19833
2016,"2016-03-21",3,12,81,0.0549561359282041,19834
2017,"2016-12-15",12,50,350,0.221830098311066,19835
2017,"2016-12-16",12,51,351,1.24331955228396,19834
2017,"2016-12-17",12,51,352,1.09458505596451,19834
2017,"2016-12-18",12,51,353,1.28163759201371,19834
2017,"2016-12-19",12,51,354,1.66179288091157,19834
2017,"2016-12-20",12,51,355,1.68212989108512,19832
2017,"2016-12-21",12,51,356,1.65750592506681,19831
2017,"2016-12-22",12,51,357,1.65750592506681,19831
2017,"2016-12-23",12,52,358,1.15766651540362,19833
2017,"2016-12-24",12,52,359,1.07195078908889,19833
2017,"2016-12-25",12,52,360,1.07648868048202,19833
2017,"2016-12-26",12,52,361,1.10433160203721,19831
2017,"2016-12-27",12,52,362,1.31649271416326,19833
2017,"2016-12-28",12,52,363,1.31649271416326,19833
2017,"2016-12-29",12,52,364,1.24590329249231,19833
2017,"2016-12-30",12,53,365,0.714933951799939,19834
2017,"2017-01-02",1,1,2,1.00428578631574,19833
2017,"2017-01-03",1,1,3,1.15835644063524,19835
2017,"2017-01-04",1,1,4,1.15835644063524,19835
2017,"2017-01-05",1,1,5,1.80890435133364,19833
2017,"2017-01-06",1,1,6,1.85519814460018,19834
2017,"2017-01-07",1,1,7,3.71257877489287,19835
2017,"2017-01-08",1,2,8,3.07371924162969,19832
2017,"2017-01-09",1,2,9,3.1495133881297,19831
2017,"2017-01-10",1,2,10,3.91543969342477,19832
2017,"2017-01-11",1,2,11,2.29066249873954,19834
2017,"2017-01-12",1,2,12,2.29066249873954,19834
2017,"2017-01-13",1,2,13,1.98200060502168,19834
2017,"2017-01-14",1,2,14,2.00897494075531,19833
2017,"2017-01-15",1,3,15,2.10729592093985,19833
2017,"2017-01-16",1,3,16,2.27304356595401,19832
2017,"2017-01-17",1,3,17,2.41067917107851,19833
2017,"2017-01-18",1,3,18,2.4186245840476,19834
2017,"2017-01-19",1,3,19,2.47877382272865,19834
2017,"2017-01-20",1,3,20,2.38045779973782,19834
2017,"2017-01-21",1,3,21,1.73551802369549,19835
2017,"2017-01-22",1,4,22,1.35134862616587,19835
2017,"2017-01-23",1,4,23,1.14413914797076,19835
2017,"2017-01-24",1,4,24,1.12655036805486,19834
2017,"2017-01-25",1,4,25,1.12055664801089,19833
2017,"2017-01-26",1,4,26,1.04003226782293,19834
2017,"2017-01-27",1,4,27,0.984270229392488,19835
2017,"2017-01-28",1,4,28,0.983312326695236,19835
2017,"2017-01-29",1,5,29,0.984270229392488,19835
2017,"2017-01-30",1,5,30,0.975850768842954,19835
2017,"2017-01-31",1,5,31,1.48401734395482,19834
2017,"2017-02-01",2,5,32,1.60046387334241,19833
2017,"2017-02-02",2,5,33,1.74548754663709,19834
2017,"2017-02-03",2,5,34,1.39988907376595,19833
2017,"2017-02-04",2,5,35,1.31050041017227,19504
2017,"2017-02-05",2,6,36,1.49389936472724,19834
2017,"2017-02-07",2,6,38,7.307149339518,19834
2017,"2017-02-08",2,6,39,6.78738529797318,19834
2017,"2017-02-09",2,6,40,4.05304023394172,19834
2017,"2017-02-10",2,6,41,5.47635373600887,19834
2017,"2017-02-11",2,6,42,4.39235655944338,19834
2017,"2017-02-12",2,7,43,5.21520774505849,19832
2017,"2017-02-13",2,7,44,3.37561762629828,19834
2017,"2017-02-14",2,7,45,4.19765038067867,19833
2017,"2017-02-15",2,7,46,4.19765038067867,19833
2017,"2017-02-16",2,7,47,3.44536882972823,19833
2017,"2017-02-17",2,7,48,4.42593526268025,19834
2017,"2017-02-18",2,7,49,2.68654835131592,19834
2017,"2017-02-19",2,8,50,2.57197599959663,19833
2017,"2017-02-20",2,8,51,3.29338509629928,19834
2017,"2017-02-21",2,8,52,3.21231219118685,19834
2017,"2017-02-22",2,8,53,3.21231219118685,19834
2017,"2017-02-23",2,8,54,2.49810940257121,19835
2017,"2017-02-24",2,8,55,2.1539275990723,19834
2017,"2017-02-25",2,8,56,1.96999949578985,19833
2017,"2017-02-26",2,9,57,1.59629928405768,19834
2017,"2017-02-27",2,9,58,0.824543712816376,19834
2017,"2017-02-28",2,9,59,0.775284864374307,19834
2017,"2017-03-01",3,9,60,0.734445900978118,19834
2017,"2017-03-02",3,9,61,0.315099571464583,19835
2017,"2017-03-03",3,9,62,0.996269032973682,19834
2017,"2017-03-04",3,9,63,0.757866075030254,19832
2017,"2017-03-05",3,10,64,0.548104074223477,19832
2017,"2017-03-06",3,10,65,1.85668902223791,19831
2017,"2017-03-07",3,10,66,1.73792477563779,19834
2017,"2017-03-08",3,10,67,0.496092765313839,19835
2017,"2017-03-09",3,10,68,0.370557096042349,19835
2017,"2017-03-10",3,10,69,0.22233425762541,19835
2017,"2017-03-11",3,10,70,0.579279052180489,19835
2017,"2017-03-12",3,11,71,2.31157045626418,19835
2017,"2017-03-13",3,11,72,5.46054953365263,19835
2017,"2017-03-14",3,11,73,6.6014620620116,19835
2017,"2017-03-15",3,11,74,6.6014620620116,19835
2017,"2017-03-16",3,11,75,6.65490294933199,19835
2017,"2017-03-17",3,11,76,4.43293666801129,19832
2017,"2017-03-18",3,11,77,4.56050826946349,19832
2017,"2017-03-19",3,12,78,4.352413132281,19829
2017,"2017-03-20",3,12,79,3.66816279187049,19829
2017,"2017-03-21",3,12,80,3.31178457969845,19831
2017,"2017-03-22",3,12,81,3.15368325518076,19833
2017,"2017-03-23",3,12,82,3.31457671557505,19833
2017,"2017-03-24",3,12,83,2.94983108959814,19833
2017,"2017-03-25",3,12,84,3.12378359300156,19833
2017,"2017-03-26",3,13,85,3.11949780668583,19833
2017,"2017-03-27",3,13,86,3.03176523975193,19833
2017,"2017-03-28",3,13,87,3.00272273483588,19833
2017,"2017-03-29",3,13,88,3.02853829476126,19833
2017,"2017-03-30",3,13,89,1.81213129632431,19833
2017,"2017-03-31",3,13,90,0.844971010839425,19835
2017,"2017-04-01",4,13,91,0.670565695270747,19834
2017,"2017-04-02",4,14,92,0.14822283841694,19835
2017,"2017-04-03",4,14,93,0.272750189059743,19835
2017,"2017-04-04",4,14,94,0.1814973531636,19835
2017,"2017-04-05",4,14,95,0.0907486765817998,19835
2018,"2017-12-13",12,50,347,1.81987796883667,19831
2018,"2017-12-14",12,50,348,1.7442388180122,19831
2018,"2017-12-15",12,50,349,3.5221841282646,19834
2018,"2017-12-16",12,50,350,4.81654984620039,19831
2018,"2017-12-17",12,51,351,5.27266767523954,19830
2018,"2017-12-18",12,51,352,2.96314223768467,19833
2018,"2017-12-19",12,51,353,1.35827367147323,19834
2018,"2017-12-20",12,51,354,1.78774892866146,19835
2018,"2017-12-21",12,51,355,2.34356879947562,19833
2018,"2017-12-22",12,51,356,1.57170229931424,19832
2018,"2017-12-23",12,51,357,1.58826198759643,19833
2018,"2017-12-24",12,52,358,1.59749886541274,19831
2018,"2017-12-25",12,52,359,1.77784500579842,19833
2018,"2017-12-26",12,52,360,1.87465335551858,19833
2018,"2017-12-27",12,52,361,3.34930159850739,19831
2018,"2017-12-28",12,52,362,6.16876764824526,19832
2018,"2017-12-29",12,52,363,11.0510790641388,19832
2018,"2017-12-30",12,52,364,13.1745247340023,19831
2018,"2017-12-31",12,53,365,13.7614341182996,19831
2018,"2018-01-01",1,1,1,16.9309701492537,19832
2018,"2018-01-02",1,1,2,20.989058639641,19833
2018,"2018-01-03",1,1,3,24.3735693036858,19833
2018,"2018-01-04",1,1,4,13.4610962634259,19831
2018,"2018-01-05",1,1,5,13.6484796530684,19831
2018,"2018-01-06",1,1,6,14.0883924969746,19832
2018,"2018-01-07",1,1,7,19.2113968734241,19830
2018,"2018-01-08",1,2,8,17.2223286773234,19831
2018,"2018-01-09",1,2,9,15.0829971762808,19832
2018,"2018-01-10",1,2,10,9.81191064494983,19831
2018,"2018-01-11",1,2,11,9.09379727685325,19830
2018,"2018-01-12",1,2,12,6.7862834089763,19830
2018,"2018-01-13",1,2,13,8.09784143635263,19828
2018,"2018-01-14",1,2,14,19.1593625498008,19829
2018,"2018-01-15",1,3,15,22.142821120581,19829
2018,"2018-01-16",1,3,16,24.3241702814486,19826
2018,"2018-01-17",1,3,17,25.909664077474,19826
2018,"2018-01-18",1,3,18,20.1070762092097,19827
2018,"2018-01-19",1,3,19,9.94885761839915,19827
2018,"2018-01-20",1,3,20,7.85308654428082,19828
2018,"2018-01-21",1,3,21,7.60468048620568,19827
2018,"2018-01-22",1,4,22,8.34410934032681,19828
2018,"2018-01-23",1,4,23,8.2462174702441,19828
2018,"2018-01-24",1,4,24,9.40982449061933,19828
2018,"2018-01-25",1,4,25,11.8279461449246,19831
2018,"2018-01-26",1,4,26,15.9569865362312,19831
2018,"2018-01-27",1,4,27,12.2913620089758,19831
2018,"2018-01-28",1,4,28,7.22597075138679,19830
2018,"2018-01-29",1,5,29,9.96409480584972,19830
2018,"2018-01-30",1,5,30,9.91597740568892,19828
2018,"2018-01-31",1,5,31,8.93630541126633,19829
2018,"2018-02-01",2,5,32,6.22372402662901,19828
2018,"2018-02-02",2,5,33,9.59705481869988,19829
2018,"2018-02-04",2,5,35,8.51581017701347,19829
2018,"2018-02-05",2,6,36,11.042009178476,19829
2018,"2018-02-06",2,6,37,12.1097942303813,19828
2018,"2018-02-07",2,6,38,12.7419436179333,19829
2018,"2018-02-08",2,6,39,16.5541658261045,19828
2018,"2018-02-09",2,6,40,22.2013717282768,19829
2018,"2018-02-10",2,6,41,19.6103182207877,19829
2018,"2018-02-11",2,6,42,15.5059262621678,19827
2018,"2018-02-12",2,7,43,16.043572545262,19829
2018,"2018-02-13",2,7,44,15.5652546646495,19830
2018,"2018-02-14",2,7,45,13.2887544125063,19830
2018,"2018-02-15",2,7,46,9.79591424968474,19825
2018,"2018-02-16",2,7,47,9.26474608880563,19751
2018,"2018-02-17",2,7,48,7.84553462940462,19752
2018,"2018-02-18",2,7,49,8.76496394533811,19831
2018,"2018-02-19",2,8,50,7.98784730976754,19831
2018,"2018-02-20",2,8,51,7.73779503732096,19828
2018,"2018-02-21",2,8,52,7.48509758434616,19829
2018,"2018-02-22",2,8,53,9.96263425949271,19831
2018,"2018-02-23",2,8,54,10.5042614352716,19829
2018,"2018-02-24",2,8,55,8.87747075433643,19832
2018,"2018-02-25",2,8,56,7.48880597014925,19832
2018,"2018-02-26",2,9,57,7.45764421137555,19832
2018,"2018-02-27",2,9,58,6.03237355655287,19831
2018,"2018-02-28",2,9,59,5.78437799404972,19831
2018,"2018-03-01",3,9,60,6.84741061973678,19831
2018,"2018-03-02",3,9,61,8.65518632444153,19831
2018,"2018-03-03",3,9,62,8.91336795925571,19831
2018,"2018-03-04",3,9,63,3.97730939895119,19832
2018,"2018-03-05",3,10,64,4.24858814037919,19832
2018,"2018-03-06",3,10,65,4.33570312106086,19833
2018,"2018-03-07",3,10,66,4.33570312106086,19833
2018,"2018-03-08",3,10,67,3.91973783715654,19835
2018,"2018-03-09",3,10,68,2.31360290410406,19834
2018,"2018-03-10",3,10,69,2.31360290410406,19834
2018,"2018-03-11",3,10,70,1.91993546435414,19834
2018,"2018-03-12",3,11,71,1.91993546435414,19834
2018,"2018-03-13",3,11,72,2.23101744479177,19834
2018,"2018-03-14",3,11,73,2.38731471211052,19834
2018,"2018-03-15",3,11,74,1.66821275523065,19835
2018,"2018-03-16",3,11,75,1.34513185095548,19833
2018,"2018-03-17",3,11,76,1.33419049059648,19833
2018,"2018-03-18",3,11,77,2.37395381667843,19834
2018,"2018-03-19",3,12,78,2.31904809922356,19834
2018,"2018-03-20",3,12,79,2.69357603872529,19832
2018,"2018-03-21",3,12,80,2.15869093842973,19831
2018,"2018-03-22",3,12,81,1.42831929806868,19831
2018,"2018-03-23",3,12,82,1.0938382412263,19832
2018,"2018-03-24",3,12,83,1.16726337552317,19831
2018,"2018-03-25",3,12,84,0.764068172650262,19832
2018,"2018-03-26",3,13,85,1.37094741088086,19833
2018,"2018-03-27",3,13,86,1.37094741088086,19833
2018,"2018-03-28",3,13,87,0.889426713054001,19833
2018,"2018-03-29",3,13,88,0.889426713054001,19833
2018,"2018-03-30",3,13,89,0.889426713054001,19833
2018,"2018-03-31",3,13,90,0.643372157515252,19833
2018,"2018-04-01",4,13,91,0.145702041845223,19835
2018,"2018-04-02",4,14,92,0.11192336778422,19835
2018,"2018-04-03",4,14,93,0.145702041845223,19835
2018,"2018-04-04",4,14,94,0.145702041845223,19835
2019,"2018-11-22",11,47,326,0.149231157045626,19835
2019,"2018-11-23",11,47,327,0.847030351920944,19834
2019,"2018-11-24",11,47,328,0.705823040080666,19835
2019,"2018-11-25",11,47,329,0.705823040080666,19835
2019,"2018-11-26",11,48,330,0.657927905218049,19835
2019,"2018-11-27",11,48,331,0.667002772876229,19835
2019,"2018-11-28",11,48,332,0.671540206705319,19835
2019,"2018-11-29",11,48,333,0.596924628182506,19835
2019,"2018-11-30",11,48,334,0.447693471136879,19835
2019,"2018-12-01",12,48,335,0.444668515250819,19835
2019,"2018-12-02",12,48,336,0.298462314091253,19835
2019,"2018-12-03",12,49,337,0.300478951348626,19835
2019,"2018-12-04",12,49,338,0.150239475674313,19835
2019,"2018-12-05",12,49,339,0.149231157045626,19835
2019,"2018-12-06",12,49,340,0.149231157045626,19835
2019,"2018-12-07",12,49,341,0.0342828333753466,19835
2019,"2018-12-08",12,49,342,0.0342828333753466,19835
2019,"2018-12-09",12,49,343,0.0373077892614066,19835
2019,"2018-12-10",12,50,344,1.01487269977313,19835
2019,"2018-12-11",12,50,345,1.01386438114444,19835
2019,"2018-12-12",12,50,346,1.02999747920343,19835
2019,"2018-12-13",12,50,347,0.978573229140408,19835
2019,"2018-12-14",12,50,348,0.732654296087132,19832
2019,"2018-12-15",12,50,349,0.676179911254538,19832
2019,"2018-12-16",12,50,350,0.555639590581354,19833
2019,"2018-12-17",12,51,351,0.565219583522412,19833
2019,"2018-12-18",12,51,352,0.541494403549461,19834
2019,"2018-12-19",12,51,353,0.454751701537686,19835
2019,"2018-12-20",12,51,354,0.713421397600081,19834
2019,"2018-12-21",12,51,355,0.313587093521553,19835
2019,"2018-12-22",12,51,356,0.892361986387698,19835
2019,"2018-12-23",12,51,357,1.27256226681456,19834
2019,"2018-12-24",12,52,358,1.13461053692967,19835
2019,"2018-12-25",12,52,359,1.20369063224766,19834
2019,"2018-12-26",12,52,360,1.35252596551376,19834
2019,"2018-12-27",12,52,361,1.35829173599556,19833
2019,"2018-12-28",12,52,362,1.24792013311148,19833
2019,"2018-12-29",12,52,363,1.24792013311148,19833
2019,"2018-12-30",12,52,364,1.24792013311148,19833
2019,"2018-12-31",12,53,365,1.46359419120613,19832
2019,"2019-01-01",1,1,1,1.2175052939397,19834
2019,"2019-01-02",1,1,2,1.22204295653928,19834
2019,"2019-01-03",1,1,3,1.44885303755987,19835
2019,"2019-01-04",1,1,4,1.16760790641388,19832
2019,"2019-01-05",1,1,5,1.15902788282156,19833
2019,"2019-01-06",1,1,6,1.01487344963195,19834
2019,"2019-01-07",1,1,7,1.06176262982757,19834
2019,"2019-01-08",1,2,8,1.29331383622428,19832
2019,"2019-01-09",1,2,9,1.29331383622428,19832
2019,"2019-01-10",1,2,10,1.47791670868206,19834
2019,"2019-01-11",1,2,11,1.96132708112741,19833
2019,"2019-01-12",1,2,12,3.29479098381322,19831
2019,"2019-01-14",1,2,14,4.16342275110932,19832
2019,"2019-01-15",1,3,15,4.10694836627672,19832
2019,"2019-01-16",1,3,16,3.93752521177894,19832
2019,"2019-01-17",1,3,17,7.09570391286809,19832
2019,"2019-01-18",1,3,18,4.82298966473406,19835
2019,"2019-01-19",1,3,19,7.90607511973784,19835
2019,"2019-01-20",1,3,20,9.90045385779123,19830
2019,"2019-01-21",1,3,21,11.0421583459405,19830
2019,"2019-01-22",1,4,22,13.6831753076458,19828
